名称	ItemGenre	DetailType	ParticularType	动画文件名	对应物件索引	宽度	高度	说明文字	五行属性	价格	等级	是否叠放	脚本名(参数1)	技能ID(参数1)	参数2(释法类型)	参数3(是否广播)	参数4(是否有等级概念)	参数5(是否快捷键废)	使用后是否消失	金币	是否可放快捷栏	是否有属性	是否立即使用	要求等级相同	要求五行相同	要求幸运相同	要求MagicLevel1相同	要求MagicLevel2相同	要求MagicLevel3相同	要求MagicLevel4相同	要求MagicLevel5相同	要求MagicLevel6相同
玫瑰纯露	2	1	1499	\spr\item\script\putong_changshenglu.spr	41	1	1	气香而味淡,和血、理气平肝,肌肤红润.右键点击,可获得100w经验.<enter>99级以上侠女方可使用<enter><color=blue>使用截止日期:2007年8月31日24点<color>		0	1	1	\script\mineitem\meigui_chunlu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
云面	2	1	1500	\spr\item\script\yunmian.spr	41	1	1	用露水制成,意为巧意.右键点击,可获得100w经验.<enter>99级以上侠士方可使用<enter><color=blue>使用截止日期:2007年8月31日24点<color>		0	1	1	\script\mineitem\yunmian.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
冰蓝纯露	2	1	1501	\spr\item\questkey\taskobj073.spr	41	1	1	淡蓝色的玫瑰露,味道清香,沁人心脾.右键点击,可获得200w经验.<enter>99级以上侠女方可使用<enter><color=blue>使用截止日期:2007年8月31日24点<color>		0	1	1	\script\mineitem\binglan_chunlu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
巧酥	2	1	1502	\spr\item\script\qiaoshu.spr	41	1	1	酥糖制作的民间糕点,香甜可口.右键点击,可获得200w经验.<enter>99级以上侠士方可使用<enter><color=blue>使用截止日期:2007年8月31日24点<color>		0	1	1	\script\mineitem\xiaoshu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
七夕情侣指环礼包	2	1	1503	\spr\item\obj_item_giftb.spr	347	1	1	右键点击可获得一对七夕情侣指环.		0	1	0	\script\mineitem\qixi2007_libao.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
胜利五角星	2	1	1504	\spr\item\vietnam\shengli_wujiaoxing.spr	41	1	1	合成国庆礼盒的材料.<enter><color=blue>活动截止日期:2007年9月9日24点<color>		100	1	0	\script\mineitem\noscript.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
国庆礼盒	2	1	1505	\spr\item\vietnam\guoqing_lihe.spr	41	1	1	右键点击获得随机奖励-国庆徽章or藏宝图碎片.<enter><color=blue>使用截止日期:2007年9月23日24点<color>		100	1	0	\script\mineitem\guoqinglihe.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
国庆徽章	2	1	1506	\spr\item\vietnam\guoqing_huizhang.spr	41	1	1	右键点击获得一定经验,最多只能得到4亿经验.<enter><color=blue>使用截止日期:2007年9月23日24点<color>		100	1	0	\script\mineitem\guoqinghuizhang.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
五行装备礼包	2	1	1507	\spr\item\obj_item_libaolan.spr	41	1	1	右键点击使用可获得选定的五行装备一个.		100	1	0	\script\mineitem\wuxinglibao.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
坐骑图谱-逾辉	2	1	1508	\spr\item\horse_yuhuitupu.spr	41	1	1	可以使用图谱兑换高级坐骑-逾辉.学会嫁衣神功心法篇的玩家才可以使用.		100	1	0	\script\mineitem\noscript.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
挑战令	2	1	1509	\spr\item\vietnam\tiaozhanling.spr	41	1	1	帮会攻城战信物.		1	1	0	\script\mineitem\noscript.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
恩师传道书	2	1	1510	\spr\item\ib\chaotingzhaoshu.spr	41	1	1	右键点击使用,可得到恩师传于的400W/600W经验.		1	1	0	\script\mineitem\enshichuandaoshu.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
恩师解惑令	2	1	1511	\spr\item\questkey\obj_item_herokey3.spr	41	1	1	在野外右键点击使用,可出现武林高手与你切磋武艺.		1	1	0	\script\mineitem\enshijiehuoling.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
原料包	2	1	1512	\spr\item\script\mianfen.spr	468	1	1	中秋节活动材料<enter><color=blue>截止期至2007年10月14日24:00<color>		1	1	0	\script\event\zhongqiu2007\mineitem\yuanliao.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
粉包	2	1	1513	\spr\item\script\mianfen.spr	41	1	1	新鲜的粉包,中秋节制作月饼的材料<enter><color=blue>截止期至2007年10月14日24:00<color>		1	1	0	\script\mineitem\noscript.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
糖包	2	1	1514	\spr\item\script\shatang.spr	41	1	1	新鲜的糖包,中秋节制作月饼的材料<enter><color=blue>截止期至2007年10月14日24:00<color>		1	1	0	\script\mineitem\noscript.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
鸡蛋包	2	1	1515	\spr\item\questkey\taskobj136.spr	41	1	1	新鲜的鸡蛋包,中秋节制作月饼的材料<enter><color=blue>截止期至2007年10月14日24:00<color>		1	1	0	\script\mineitem\noscript.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
绿豆包	2	1	1516	\spr\item\script\lvdou.spr	41	1	1	新鲜的绿豆包,中秋节制作月饼的材料<enter><color=blue>截止期至2007年10月14日24:00<color>		1	1	0	\script\mineitem\noscript.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
莲子包	2	1	1517	\spr\item\script\lianzi.spr	41	1	1	新鲜的莲子包,中秋节制作月饼的材料<enter><color=blue>截止期至2007年10月14日24:00<color>		1	1	0	\script\mineitem\noscript.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
鸡肉包	2	1	1518	\spr\item\questkey\taskobj106.spr	41	1	1	新鲜的肌肉包,中秋节制作月饼的材料<enter><color=blue>截止期至2007年10月14日24:00<color>		1	1	0	\script\mineitem\noscript.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
猪肉包	2	1	1519	\spr\item\questkey\taskobj399.spr	41	1	1	新鲜的猪肉包,中秋节制作月饼的材料<enter><color=blue>截止期至2007年10月14日24:00<color>		1	1	0	\script\mineitem\noscript.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
绿豆月饼	2	1	1520	\spr\item\vietnam\midautumn07\lvdoumooncake.spr	41	1	1	食用后可获得500000 经验,50级以上(充值)侠士方可使用.<enter><color=blue>截止期至2007年10月31日24:00<color>		1	1	0	\script\event\zhongqiu2007\mineitem\lvdouyuebing.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
莲子月饼	2	1	1521	\spr\item\vietnam\midautumn07\lianzimooncake.spr	41	1	1	食用后可获得1000000 经验,50级以上(充值)侠士方可使用.<enter><color=blue>截止期至2007年10月31日24:00<color>		1	1	0	\script\event\zhongqiu2007\mineitem\lianziyuebing.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
烤鸡月饼	2	1	1522	\spr\item\vietnam\midautumn06\mooncake_4.spr	41	1	1	食用后可获得2000000 经验,50级以上(充值)侠士方可使用.<enter><color=blue>截止期至2007年10月31日24:00<color>		1	1	0	\script\event\zhongqiu2007\mineitem\kaojiyuebing.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
烤猪月饼	2	1	1523	\spr\item\vietnam\midautumn06\mooncake_6.spr	41	1	1	中秋节活动材料		1	1	0	\script\mineitem\noscript.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
月饼礼盒	2	1	1524	\spr\item\script\baise_lipinhe.spr	41	1	1	中秋节活动材料		1	1	0	\script\mineitem\noscript.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
花灯材料包	2	1	1525	\spr\item\mid_autumn07\obj_zhongqiulihe.spr	468	1	1	花灯材料包		1	1	0	\script\mineitem\huadengbao.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄色彩纸	2	1	1526	\spr\item\vietnam\midautumn06\paper_yello.spr	41	1	1	制作花灯的材料之一,凑齐材料后可以拿到明月镇作坊工人处让他帮忙做成各种花灯.<enter>限99级以上角色使用,截止期2007年10月31日		1	1	1	\script\mineitem\huang_caizhi.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
蓝色彩纸	2	1	1527	\spr\item\vietnam\midautumn06\paper_blue.spr	41	1	1	制作花灯的材料之一,凑齐材料后可以拿到明月镇作坊工人处让他帮忙做成各种花灯.<enter>限99级以上角色使用,截止期2007年10月31日		1	1	1	\script\mineitem\lan_caizhi.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
绿色彩纸	2	1	1528	\spr\item\vietnam\midautumn06\paper_green.spr	41	1	1	制作花灯的材料之一,凑齐材料后可以拿到明月镇作坊工人处让他帮忙做成各种花灯.<enter>限99级以上角色使用,截止期2007年10月31日		1	1	1	\script\mineitem\lv_caizhi.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
红色彩纸	2	1	1529	\spr\item\vietnam\midautumn06\paper_red.spr	41	1	1	制作花灯的材料之一,凑齐材料后可以拿到明月镇作坊工人处让他帮忙做成各种花灯.<enter>限99级以上角色使用,截止期2007年10月31日		1	1	1	\script\mineitem\hong_caizhi.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
花灯竹骨	2	1	1530	\spr\item\vietnam\midautumn06\bamboo.spr	41	1	1	制作花灯的材料之一,凑齐材料后可以拿到明月镇作坊工人处让他帮忙做成各种花灯.<enter>限99级以上角色使用,截止期2007年10月31日		1	1	1	\script\mineitem\zuku.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
铁丝	2	1	1531	\spr\item\vietnam\midautumn06\tiesi.spr	41	1	1	制作花灯的材料之一,凑齐材料后可以拿到明月镇作坊工人处让他帮忙做成各种花灯.<enter>限99级以上角色使用,截止期2007年10月31日		1	1	1	\script\mineitem\tiesi.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
红蜡烛	2	1	1532	\spr\item\vitenambirthday\candle004.spr	41	1	1	制作花灯的材料之一,凑齐材料后可以拿到明月镇作坊工人处让他帮忙做成各种花灯.<enter>限99级以上角色使用,截止期2007年10月31日		1	1	1	\script\mineitem\lazhu.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
彩蝶灯	2	1	1533	\spr\item\mid_autumn07\caidiedeng.spr	41	1	1	右键点击,可在身旁放置一盏彩蝶灯,<enter>并获得1小时<color=red>打怪或托管<color>经验翻倍效果,<enter>与仙草露等道具效果叠加,同时使用八珍月饼<color=yellow>效果会被覆盖<color>.<enter><color=blue>有效期截止到2007年10月31日24点.<color>		1	1	1	\script\mineitem\caidie_deng.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
盈月灯	2	1	1534	\spr\item\mid_autumn07\yingyuedeng.spr	41	1	1	右键点击,可在身旁放置一盏黄色的花灯,并获得200000经验.<enter>限99级以上侠士使用,截止期至2007年10月31日24:00		1	1	1	\script\mineitem\yingyue_deng.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
朝露灯	2	1	1535	\spr\item\mid_autumn07\zhaoludeng.spr	41	1	1	右键点击,可在身旁放置一盏蓝色的花灯,并获得400000经验.<enter>限99级以上侠士使用,截止期至2007年10月31日24:00		1	1	1	\script\mineitem\zhaolu_deng.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
碧云灯	2	1	1536	\spr\item\mid_autumn07\biyundeng.spr	41	1	1	右键点击,可在身旁放置一盏绿色的花灯并获得1000000经验.<enter>限99级以上侠士使用,截止期至2007年10月31日24:00		1	1	1	\script\mineitem\biyun_deng.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
锦霞灯	2	1	1537	\spr\item\mid_autumn07\jinxiadeng.spr	41	1	1	右键点击,可在身旁放置一盏红色的花灯并获得5000000经验.<enter>限99级以上侠士使用,截止期至2007年10月31日24:00		1	1	1	\script\mineitem\jinxia_deng.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
白玉寒香月饼	2	1	1538	\spr\item\mid_autumn07\baiyuhanxiang.spr	41	1	1	宫廷秘制的月饼,食用后自身技能点增加1点,等级要求99级,每人限吃3个.		1	1	0	\script\mineitem\baiyuhanxiang.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
百花什锦月饼	2	1	1539	\spr\item\mid_autumn07\baihuashijin.spr	41	1	1	宫廷秘制的月饼,食用后自身潜能点增加5点,等级要求99级,每人限吃3个.		1	1	0	\script\mineitem\baihuazajin.lua	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-雅典之魂	2	1	1540	\spr\item\script\item_yadiantupu.spr	38	1	1	在龙泉村的付雷书处合成后得到雅典之魂.<enter><color=yellow>所需材料:<enter>10个补天石碎片(特大)<enter>一亿两银子		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-北京之梦	2	1	1541	\spr\item\script\item_beijingtupu.spr	38	1	1	在龙泉村的付雷书处合成后得到北京之梦.<enter><color=yellow>所需材料:<enter>10个补天石碎片(特大)<enter>一亿两银子		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
上市喜果	2	1	1542	\spr\item\script\shangshixiguo.spr	41	1	1	右键点击使用以后直接获得5000万经验.		100	1	0	\script\mineitem\shangshixiguo.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
上市礼花	2	1	1543	\spr\item\script\shangshilihua.spr	41	1	1	右键点击使用以后,所有80级以上组队队员可在5分钟内获得高额经验.		100	1	0	\script\mineitem\shangshilihua.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
易名符	2	1	1544	\spr\item\script\yimingfu.spr	41	1	1	右键使用以后即可获得在线改名机会.<enter><color=blue>截止期至2007年10月28日24:00<color>		100	1	0	\script\mineitem\yimingfu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
城市大红包	2	1	1545	\spr\item\twzhuanyun\zhuanyunbao_small.spr	347	1	1	一个神秘的礼包,打开后随机得到一个宝物.		100	1	0	\script\mineitem\chengshidahongbao.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-燧人之赤血元武甲	2	1	1546	\spr\item\script\item_huangjintupu.spr	38	1	1	所需材料<color=yellow><enter>玄铁矿:增加生命最大值点数8级以上<enter>玄铁矿:减少受伤动作时间8级以上<enter>秘银矿:增加内力最大值点数8级以上<enter>芙蓉石:增加火防最大值8级以上<enter>朱砂矿:增加外功系普攻伤害百分比8级以上<enter>武林秘籍		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-燧人之百炼盔	2	1	1547	\spr\item\script\item_huangjintupu.spr	38	1	1	所需材料<color=yellow><enter>玄铁矿:增加生命最大值点数8级以上<enter>孔雀石:增加火防最大值8级以上<enter>秘银矿:增加内力最大值点数8级以上<enter>芙蓉石:减少迟缓时间8级以上<enter>朱砂矿:增加外功系普攻伤害百分比8级以上<enter>武林秘籍		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-燧人之七星流光腰扣	2	1	1548	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-燧人之逐天靴	2	1	1549	\spr\item\script\item_huangjintupu.spr	38	1	1	所需材料<color=yellow><enter>玄铁矿:增加生命最大值点数8级以上<enter>玄铁矿:增加移动速度8级以上<enter>秘银矿:增加内力最大值点数8级以上<enter>孔雀石:增加普防最大值8级以上<enter>芙蓉石:增加内功系雷伤害点数8级以上<enter>武林秘籍		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-燧人之金缕软猬护腕	2	1	1550	\spr\item\script\item_huangjintupu.spr	38	1	1	所需材料<color=yellow><enter>玄铁矿:增加生命最大值点数8级以上<enter>孔雀石:增加冰防最大值8级以上<enter>秘银矿:增加内力最大值点数8级以上<enter>芙蓉石:减少眩晕时间8级以上<enter>芙蓉石:增加内功系火伤害点数8级以上<enter>武林秘籍		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-燧人之断殇	2	1	1551	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-燧人之雨霖铃	2	1	1552	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-燧人之般若玉扳指	2	1	1553	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-燧人之千佛玉扳指	2	1	1554	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-燧人之玄金琉璃佩	2	1	1555	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-伏羲之混沌御灵衣	2	1	1556	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-伏羲之栖霞帽	2	1	1557	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-伏羲之芳菲玉珑腰环	2	1	1558	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-伏羲之幻影屐	2	1	1559	\spr\item\script\item_huangjintupu.spr	38	1	1	所需材料<color=yellow><enter>玄铁矿:增加生命最大值点数8级以上<enter>玄铁矿:增加移动速度8级以上<enter>秘银矿:增加内力最大值点数8级以上<enter>孔雀石:增加冰防最大值8级以上<enter>朱砂矿:增加外功系普攻伤害百分比8级以上<enter>武林秘籍		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-伏羲之无量辟邪手	2	1	1560	\spr\item\script\item_huangjintupu.spr	38	1	1	所需材料<color=yellow><enter>玄铁矿:增加生命最大值点数8级以上<enter>孔雀石:增加冰防最大值8级以上<enter>秘银矿:增加内力最大值点数8级以上<enter>芙蓉石:减少眩晕时间8级以上<enter>洗髓经<enter>武林秘籍		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-伏羲之碎心	2	1	1561	\spr\item\script\item_huangjintupu.spr	38	1	1	所需材料<color=yellow><enter>玄铁矿:增加生命最大值点数8级以上<enter>孔雀石:增加毒防最大值8级以上<enter>秘银矿:增加内力最大值点数8级以上<enter>芙蓉石:减少中毒时间8级以上<enter>芙蓉石:增加内功系毒伤害点数8级以上<enter>武林秘籍		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-伏羲之曲游春	2	1	1562	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-伏羲之拜星戒指	2	1	1563	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-伏羲之酹月戒指	2	1	1564	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-伏羲之琥珀护符	2	1	1565	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-女娲之碧夕软狐裘	2	1	1566	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-女娲之红颜发带	2	1	1567	\spr\item\script\item_huangjintupu.spr	38	1	1	所需材料<color=yellow><enter>玄铁矿:增加生命最大值点数8级以上<enter>孔雀石:增加普防最大值8级以上<enter>秘银矿:增加内力最大值点数8级以上<enter>芙蓉石:减少眩晕时间8级以上<enter>朱砂矿:增加外功系普攻伤害百分比8级以上<enter>武林秘籍		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-女娲之六艺霓裳束带	2	1	1568	\spr\item\script\item_huangjintupu.spr	38	1	1	所需材料<color=yellow><enter>玄铁矿:增加生命最大值点数8级以上<enter>孔雀石:增加雷防最大值8级以上<enter>秘银矿:增加内力最大值点数8级以上<enter>芙蓉石:减少中毒时间8级以上<enter>芙蓉石:伤害转化为内力百分比(水属性)8级以上<enter>武林秘籍		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-女娲之踏浪履	2	1	1569	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-女娲之菩提静沁锦腕	2	1	1570	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-女娲之寒湘	2	1	1571	\spr\item\script\item_huangjintupu.spr	38	1	1	所需材料<color=yellow><enter>玄铁矿:增加生命最大值点数8级以上<enter>孔雀石:增加冰防最大值8级以上<enter>秘银矿:增加内力最大值点数8级以上<enter>芙蓉石:减少中毒时间8级以上<enter>芙蓉石:增加内功系冰伤害点数8级以上<enter>武林秘籍		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-女娲之念奴娇	2	1	1572	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-女娲之溢彩指环	2	1	1573	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-女娲之潇湘指环	2	1	1574	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-女娲之暗香秋水结	2	1	1575	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-祝融之烈焰怒风装	2	1	1576	\spr\item\script\item_huangjintupu.spr	38	1	1	所需材料<color=yellow><enter>玄铁矿:增加生命最大值点数8级以上<enter>玄铁矿:减少受伤动作时间8级以上<enter>秘银矿:增加内力最大值点数8级以上<enter>芙蓉石:增加普防最大值8级以上<enter>芙蓉石:伤害转化为内力百分比(火属性)8级以上<enter>武林秘籍		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-祝融之焚阳冠	2	1	1577	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金图谱-祝融之天炎流烟锦带	2	1	1578	\spr\item\script\item_huangjintupu.spr	38	1	1	未有说明		100	1	0	\script\mineitem\huangjin_tupu.lua	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
